cts,date,Gyroscope (z) [rad/s],Gyroscope (x) [rad/s],Gyroscope (y) [rad/s],temperature [°C]
91623.87064676592,2025-01-28T18:33:21.800Z,-0.12034078807241747,-0.06017039403620873,-0.021831735889243878,25
91628.8507462684,2025-01-28T18:33:21.805Z,-0.18796592119275826,-0.09744408945686901,-0.01757188498402556,25
91633.83084577089,2025-01-28T18:33:21.810Z,-0.2470713525026624,-0.13312034078807242,-0.01597444089456869,25
91638.81094527338,2025-01-28T18:33:21.815Z,-0.28434504792332266,-0.16719914802981894,-0.025559105431309903,25
91643.79104477586,2025-01-28T18:33:21.821Z,-0.3029818956336528,-0.20021299254526093,-0.03887113951011715,25
91648.77114427835,2025-01-28T18:33:21.826Z,-0.3210862619808307,-0.23429179978700745,-0.042598509052183174,25
91653.75124378083,2025-01-28T18:33:21.831Z,-0.34451544195953143,-0.25505857294994677,-0.04472843450479233,25
91658.73134328332,2025-01-28T18:33:21.836Z,-0.35835995740149096,-0.2571884984025559,-0.039403620873269436,25
91663.7114427858,2025-01-28T18:33:21.841Z,-0.3759318423855165,-0.24014909478168264,-0.02875399361022364,25
91668.69154228829,2025-01-28T18:33:21.847Z,-0.3876464323748669,-0.19755058572949946,-0.027689030883919063,25
91673.67164179077,2025-01-28T18:33:21.852Z,-0.3844515441959531,-0.13471778487752928,-0.03461128860489883,25
91678.65174129326,2025-01-28T18:33:21.857Z,-0.37273695420660274,-0.05484558040468584,-0.042598509052183174,25
91683.63184079574,2025-01-28T18:33:21.862Z,-0.3562300319488818,0.036741214057507986,-0.05910543130990415,25
91688.61194029823,2025-01-28T18:33:21.867Z,-0.3274760383386581,0.12673056443024494,-0.07401490947816826,25
91693.59203980071,2025-01-28T18:33:21.873Z,-0.2971246006389776,0.2103301384451544,-0.08626198083067092,25
91698.5721393032,2025-01-28T18:33:21.878Z,-0.26624068157614483,0.28008519701810436,-0.09584664536741214,25
91703.55223880569,2025-01-28T18:33:21.883Z,-0.2268370607028754,0.32641107561235355,-0.10223642172523961,25
91708.53233830817,2025-01-28T18:33:21.888Z,-0.1900958466453674,0.3514376996805112,-0.10862619808306709,25
91713.51243781066,2025-01-28T18:33:21.893Z,-0.1650692225772098,0.3498402555910543,-0.11608093716719915,25
91718.49253731314,2025-01-28T18:33:21.899Z,-0.14909478168264112,0.32374866879659214,-0.11927582534611289,25
91723.47263681563,2025-01-28T18:33:21.904Z,-0.13045793397231098,0.27582534611288606,-0.11288604898828541,25
91728.45273631811,2025-01-28T18:33:21.909Z,-0.10649627263045794,0.211395101171459,-0.10383386581469649,25
91733.4328358206,2025-01-28T18:33:21.914Z,-0.08413205537806177,0.14057507987220447,-0.09158679446219382,25
91738.41293532308,2025-01-28T18:33:21.919Z,-0.06283280085197018,0.07667731629392971,-0.07880724174653887,25
91743.39303482557,2025-01-28T18:33:21.925Z,-0.04206602768903089,0.02023429179978701,-0.06389776357827476,25
91748.37313432805,2025-01-28T18:33:21.930Z,-0.03194888178913738,-0.026624068157614485,-0.05005324813631523,25
91753.35323383054,2025-01-28T18:33:21.935Z,-0.022364217252396165,-0.058040468583599576,-0.045260915867944625,25
91758.33333333302,2025-01-28T18:33:21.940Z,-0.01757188498402556,-0.07454739084132056,-0.04898828541001065,25
91763.31343283551,2025-01-28T18:33:21.945Z,-0.0154419595314164,-0.0724174653887114,-0.04898828541001065,25
91768.293532338,2025-01-28T18:33:21.951Z,-0.014909478168264111,-0.05750798722044728,-0.0463258785942492,25
91773.27363184048,2025-01-28T18:33:21.956Z,-0.01757188498402556,-0.0308839190628328,-0.04153354632587859,25
91778.25373134296,2025-01-28T18:33:21.961Z,-0.013844515441959531,0.007454739084132056,-0.03887113951011715,25
91783.23383084545,2025-01-28T18:33:21.966Z,-0.005324813631522897,0.04845580404685836,-0.03301384451544196,25
91788.21393034793,2025-01-28T18:33:21.971Z,-0.0026624068157614484,0.08945686900958466,-0.023429179978700747,25
